dataset,n_keys,index,config,size_in_bytes,rep,n_samples,build_time,eval_time,lookup_time,eval_accu,lookup_accu
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=16",314106984,2,20000000,11972257478,6600057509,9631495438,2000207372444768,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=16384",1127616,0,20000000,30551877,1799805152,16028553638,2000371058351569,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=16384",1127616,1,20000000,30763621,1800151956,16032762116,2000371058351569,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=16384",1127616,2,20000000,30673050,1802033409,16033991510,2000371058351569,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=2",2364953600,0,20000000,87750445888,10095346612,11806478408,2000207232436100,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=2",2364953600,1,20000000,87750736337,10090719256,11790087941,2000207232436100,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=2",2364953600,2,20000000,87751826819,10092450163,11795907141,2000207232436100,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=2048",5792904,0,20000000,138379380,2343919105,13003188023,2000227693024721,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=2048",5792904,1,20000000,138626892,2343218672,13011238816,2000227693024721,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=2048",5792904,2,20000000,138634084,2340525842,13017682606,2000227693024721,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=256",27636192,0,20000000,831745676,3499698819,11113770505,2000209773200869,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=256",27636192,1,20000000,831690389,3492176234,11088221999,2000209773200869,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=256",27636192,2,20000000,831802094,3490572998,11098334817,2000209773200869,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=32",165966424,0,20000000,6188324959,5667886168,9533916141,2000207532387290,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=32",165966424,1,20000000,6186814413,5671674340,9541649481,2000207532387290,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=32",165966424,2,20000000,6186915540,5674141934,9534411297,2000207532387290,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=4",1194629024,0,20000000,45304548126,8701374073,10897330696,2000207252436576,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=4",1194629024,1,20000000,45305512353,8675740772,10859745724,2000207252436576,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=4",1194629024,2,20000000,45304754842,8676246706,10868484160,2000207252436576,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=4096",3541960,0,20000000,89347736,2143383523,13797853220,2000248175246801,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=4096",3541960,1,20000000,89405246,2145402095,13808476584,2000248175246801,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=4096",3541960,2,20000000,89160560,2145838871,13795693969,2000248175246801,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=512",16503224,0,20000000,462666135,2851908907,11606524467,2000212332004305,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=512",16503224,1,20000000,462884929,2848427260,11598884854,2000212332004305,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=512",16503224,2,20000000,462896189,2849191654,11614466995,2000212332004305,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=64",88211416,0,20000000,3114065720,4961670647,9887086262,2000207852403255,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=64",88211416,1,20000000,3114252684,4976041564,9950314587,2000207852403255,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=64",88211416,2,20000000,3114832261,4978324528,9932767254,2000207852403255,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=8",612210912,0,20000000,22759322894,7364707069,9971274809,2000207292448960,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=8",612210912,1,20000000,22758646142,7366223521,9966459381,2000207292448960,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=8",612210912,2,20000000,22759480662,7373115629,9973490201,2000207292448960,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=8192",2176256,0,20000000,63293667,1949698252,14601707501,2000289132559825,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=8192",2176256,1,20000000,63494420,1949294479,14602466716,2000289132559825,2000207222435828
osm_cellids_200M_uint64,200000000,ALEX,"sparcity=8192",2176256,2,20000000,63498329,1947618407,14600986889,2000289132559825,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=1",5075709344,0,20000000,17813417894,12357546403,12889485125,4000414464871656,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=1",5075709344,1,20000000,17178423679,12349976383,12890652330,4000414464871656,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=1",5075709344,2,20000000,17149048876,12358451721,12893742842,4000414464871656,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=1024",4707296,0,20000000,135237069,3032392052,12597965714,4000414464583074,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=1024",4707296,1,20000000,134126951,3026049703,12597690049,4000414464583074,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=1024",4707296,2,20000000,134181704,3036612582,12616405305,4000414464583074,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=128",37712136,0,20000000,384906338,4852468353,11346424495,4000414464817634,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=128",37712136,1,20000000,385162443,4856273700,11337251985,4000414464817634,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=128",37712136,2,20000000,385214178,4855396868,11341197569,4000414464817634,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=16",310601728,0,20000000,1307348457,7529312653,10803419063,4000414464889536,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=16",310601728,1,20000000,1308374309,7520513987,10801211643,4000414464889536,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=16",310601728,2,20000000,1308624581,7522655587,10802949047,4000414464889536,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=16384",310336,0,20000000,98797250,2224815816,16757563334,4000414476703138,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=16384",310336,1,20000000,98593102,2203192015,16761308831,4000414476703138,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=16384",310336,2,20000000,98572744,2175487854,16758197250,4000414476703138,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=2",2491053304,0,20000000,7703113592,10376246120,11871814661,4000414464872200,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=2",2491053304,1,20000000,7702539534,10361988084,11876160876,4000414464872200,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=2",2491053304,2,20000000,7701987265,10380469695,11874272676,4000414464872200,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=2048",2412904,0,20000000,116562729,2868350775,13352050435,4000414466049442,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=2048",2412904,1,20000000,116244552,2860996591,13354867078,4000414466049442,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=2048",2412904,2,20000000,116221060,2861702919,13350989844,4000414466049442,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=256",18737408,0,20000000,246837137,3712789665,11788517254,4000414466401738,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=256",18737408,1,20000000,244251232,3712269964,11787660884,4000414466401738,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=256",18737408,2,20000000,244087149,3709485804,11788388816,4000414466401738,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=32",155154120,0,20000000,842940232,6846813470,11003932571,4000414464774580,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=32",155154120,1,20000000,843419723,6840759651,11003395675,4000414464774580,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=32",155154120,2,20000000,843504849,6840388454,11002939547,4000414464774580,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=4",1228533824,0,20000000,3827197970,8920087974,11148636328,4000414464873152,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=4",1228533824,1,20000000,3870844529,8925341175,11145544272,4000414464873152,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=4",1228533824,2,20000000,3824899833,8921638357,11138010333,4000414464873152,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=4096",1239480,0,20000000,106158682,2687823658,14324936521,4000414470493602,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=4096",1239480,1,20000000,105939684,2687800250,14320500593,4000414470493602,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=4096",1239480,2,20000000,105933415,2686343033,14317847203,4000414470493602,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=512",9334808,0,20000000,199666748,3242362448,12171161940,4000414464008610,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=512",9334808,1,20000000,171379836,3236729697,12157090800,4000414464008610,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=512",9334808,2,20000000,171281027,3229436134,12171843551,4000414464008610,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=64",76110640,0,20000000,566820011,5940480744,11094360294,4000414464806510,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=64",76110640,1,20000000,566040273,5922884127,11095593077,4000414464806510,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=64",76110640,2,20000000,565865596,5929032918,11094364991,4000414464806510,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=8",618537912,0,20000000,2066953289,8049350219,10750956660,4000414464897920,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=8",618537912,1,20000000,2066983789,8054921232,10749346393,4000414464897920,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=8",618537912,2,20000000,2067668364,8059771536,10749519958,4000414464897920,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=8192",611584,0,20000000,101953930,2445912291,15339588172,4000414465119650,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=8192",611584,1,20000000,101707430,2456736640,15338685772,4000414465119650,2000207222435828
osm_cellids_200M_uint64,200000000,ART,"sparcity=8192",611584,2,20000000,101708463,2456488664,15341009210,4000414465119650,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=1",3.60625e+09,0,20000000,2433788923,20817346234,24027370693,2000207222435828,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=1",3.60625e+09,1,20000000,2434064953,20821218339,24035388965,2000207222435828,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=1",3.60625e+09,2,20000000,2434079967,20822056860,24032212060,2000207222435828,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=1024",3.5228e+06,0,20000000,1105327,3138462094,15354312474,2000217452291537,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=1024",3.5228e+06,1,20000000,1068040,3138306402,15349954558,2000217452291537,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=1024",3.5228e+06,2,20000000,1073646,3138323684,15355498231,2000217452291537,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=128",2.81747e+07,0,20000000,14084878,5911807530,16088114598,2000208492408817,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=128",2.81747e+07,1,20000000,13817375,5966808823,16087346175,2000208492408817,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=128",2.81747e+07,2,20000000,13793850,5911772353,16087215434,2000208492408817,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=16",2.25391e+08,0,20000000,115310226,11563254287,17755048590,2000207372444768,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=16",2.25391e+08,1,20000000,115391398,11562595553,17770918639,2000207372444768,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=16",2.25391e+08,2,20000000,115354906,11562599464,17762600099,2000207372444768,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=16384",220472,0,20000000,74382,1727453692,17820080434,2000371058351569,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=16384",220472,1,20000000,73653,1727431286,17819550990,2000371058351569,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=16384",220472,2,20000000,74542,1727816373,17819489076,2000371058351569,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=2",1.80313e+09,0,20000000,1315553058,18167646719,22264119578,2000207232436100,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=2",1.80313e+09,1,20000000,1315193704,18173364509,22251566618,2000207232436100,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=2",1.80313e+09,2,20000000,1315419190,18173442806,22240549784,2000207232436100,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=2048",1.76193e+06,0,20000000,537787,2720784082,15544444148,2000227693024721,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=2048",1.76193e+06,1,20000000,540581,2720470603,15543545749,2000227693024721,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=2048",1.76193e+06,2,20000000,541180,2720790334,15543926387,2000227693024721,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=256",1.40875e+07,0,20000000,5823581,4053205326,15803941574,2000209773200869,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=256",1.40875e+07,1,20000000,4991712,4053867252,15805150527,2000209773200869,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=256",1.40875e+07,2,20000000,5001011,4052569230,15803701257,2000209773200869,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=32",1.12696e+08,0,20000000,57761060,9700647523,16654161860,2000207532387290,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=32",1.12696e+08,1,20000000,57792056,9700890776,16659865461,2000207532387290,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=32",1.12696e+08,2,20000000,57824854,9701273738,16658496170,2000207532387290,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=4",9.01564e+08,0,20000000,452879575,16001039691,20514766582,2000207252436576,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=4",9.01564e+08,1,20000000,453581238,15989722416,20519538856,2000207252436576,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=4",9.01564e+08,2,20000000,453694501,15993493033,20525659305,2000207252436576,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=4096",880832,0,20000000,269002,2286064463,15975957027,2000248175246801,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=4096",880832,1,20000000,281110,2285886145,15975875978,2000248175246801,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=4096",880832,2,20000000,281895,2285875477,15976128917,2000248175246801,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=512",7.04427e+06,0,20000000,2262742,3613232270,15705680830,2000212332004305,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=512",7.04427e+06,1,20000000,2167091,3613223563,15711516140,2000212332004305,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=512",7.04427e+06,2,20000000,2174648,3613663749,15712541108,2000212332004305,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=64",5.63483e+07,0,20000000,28983024,8270212930,16198444994,2000207852403255,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=64",5.63483e+07,1,20000000,28906843,8267458550,16199978070,2000207852403255,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=64",5.63483e+07,2,20000000,28951299,8270065646,16198722225,2000207852403255,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=8",4.50782e+08,0,20000000,227754328,14081655568,19197628174,2000207292448960,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=8",4.50782e+08,1,20000000,228322368,14073744352,19195683180,2000207292448960,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=8",4.50782e+08,2,20000000,228265045,14072966583,19195079925,2000207292448960,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=8192",440680,0,20000000,141512,1994994296,16700240583,2000289132559825,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=8192",440680,1,20000000,147760,1995299913,16699160262,2000289132559825,2000207222435828
osm_cellids_200M_uint64,200000000,B-tree,"sparcity=8192",440680,2,20000000,146429,1994695293,16700291621,2000289132559825,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=128",923992144,0,20000000,8397343812,839704219,4019818380,4000416619039320,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=128",923992144,1,20000000,8389030754,839751366,4009568699,4000416619039320,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=128",923992144,2,20000000,8396147535,830911737,4026798307,4000416619039320,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=16",8821186640,0,20000000,33966424567,1956907502,4094848828,4000414729382914,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=16",8821186640,1,20000000,34566395162,1509863888,4107506763,4000414729382914,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=16",8821186640,2,20000000,36683018728,2030460374,4875621795,4000414729382914,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=256",433684560,0,20000000,6653040643,741419263,4790550275,4000418788168121,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=256",433684560,1,20000000,6653447456,743060231,4808321573,4000418788168121,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=256",433684560,2,20000000,6653053096,738151748,4791565155,4000418788168121,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=32",3896381520,0,20000000,18551192101,1245515072,3805203615,4000414989777854,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=32",3896381520,1,20000000,18109306901,1187844673,3257021682,4000414989777854,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=32",3896381520,2,20000000,15302811608,1189524286,3256122559,4000414989777854,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=512",212176976,0,20000000,5858264861,660583900,5034322993,4000423221288004,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=512",212176976,1,20000000,5842460781,660835657,5026623727,4000423221288004,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=512",212176976,2,20000000,5841086369,660839551,5029010114,4000423221288004,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=64",1883742288,0,20000000,9066846352,1038373922,3738932506,4000415530582671,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=64",1883742288,1,20000000,11594128731,976442989,3494728674,4000415530582671,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=64",1883742288,2,20000000,11587737095,976792706,3513450331,4000415530582671,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=128",165204048,0,20000000,6624405078,1043911709,4627543093,4000416444553144,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=128",165204048,1,20000000,6616198268,1042797215,4628711043,4000416444553144,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=128",165204048,2,20000000,6615762188,1043214059,4629268879,4000416444553144,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=16",1667819600,0,20000000,13365422105,1638625230,3883396237,4000414715118202,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=16",1667819600,1,20000000,11201184386,1640643991,3910348654,4000414715118202,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=16",1667819600,2,20000000,11137078007,1633457070,3911463091,4000414715118202,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=256",87677520,0,20000000,6248507078,876836810,5071918507,4000418522657982,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=256",87677520,1,20000000,6238759872,884571316,5064984292,4000418522657982,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=256",87677520,2,20000000,6240002304,884570705,5065784372,4000418522657982,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=32",757347408,0,20000000,7648678895,1417573625,4058235580,4000414945183772,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=32",757347408,1,20000000,9028788084,1432073303,4064061813,4000414945183772,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=32",757347408,2,20000000,9027601656,1428938016,4066291284,4000414945183772,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=512",47589456,0,20000000,6005690075,733729953,7587485728,4000422636817670,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=512",47589456,1,20000000,7017784307,938620381,5705614322,4000422636817670,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=512",47589456,2,20000000,5966437356,716976423,5707542252,4000422636817670,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=64",334346320,0,20000000,7280022843,1252227430,4273765921,4000415422465821,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=64",334346320,1,20000000,7447168995,1242304498,4267318047,4000415422465821,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=64",334346320,2,20000000,7436687686,1250389450,4272587554,4000415422465821,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=16,max_error=512",10570192,0,20000000,7807737201,973047309,6969343200,4000421027176236,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=16,max_error=512",10570192,1,20000000,7755550032,973418763,6975096345,4000421027176236,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=16,max_error=512",10570192,2,20000000,7757950342,965444138,6970178532,4000421027176236,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=128",354060368,0,20000000,7142565571,912523162,4390907122,4000416531639345,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=128",354060368,1,20000000,7138969896,913118971,4374139239,4000416531639345,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=128",354060368,2,20000000,7145570081,924803714,4392439695,4000416531639345,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=16",2371854416,0,20000000,14933539351,1411219106,3347542903,4000414732178584,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=16",2371854416,1,20000000,14002241814,1422818312,3343203812,4000414732178584,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=16",2371854416,2,20000000,13894029505,1424776392,3344773018,4000414732178584,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=256",184648784,0,20000000,6320190063,831480901,4956554234,4000418552564887,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=256",184648784,1,20000000,6317460419,847327657,4942010473,4000418552564887,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=256",184648784,2,20000000,6333040509,833101031,4967600259,4000418552564887,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=32",1298425936,0,20000000,10135085774,1203998366,3639596115,4000414998285897,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=32",1298425936,1,20000000,10588187836,1237448402,3651476142,4000414998285897,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=32",1298425936,2,20000000,10786570371,1213086242,3644124203,4000414998285897,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=512",92142672,0,20000000,5871608578,756947151,5626878786,4000422481287354,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=512",92142672,1,20000000,5884273201,747542419,5624963392,4000422481287354,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=512",92142672,2,20000000,5894527400,747517929,5639976311,4000422481287354,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=64",685116496,0,20000000,8030367265,1069476430,3996320576,4000415514652013,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=64",685116496,1,20000000,8492229207,1045989825,3976518710,4000415514652013,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=64",685116496,2,20000000,8488171319,1053836173,3981579928,4000415514652013,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=32,max_error=512",15633360,0,20000000,7019077142,801705650,6521609675,4000421295363600,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=32,max_error=512",15633360,1,20000000,7007072644,812163886,6528471721,4000421295363600,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=32,max_error=512",15633360,2,20000000,7011580376,810268979,6509041419,4000421295363600,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=128",584542288,0,20000000,7092694843,922824356,4388446460,4000416485872578,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=128",584542288,1,20000000,7445826906,914532922,4391980208,4000416485872578,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=128",584542288,2,20000000,7467482578,911605987,4377767545,4000416485872578,2000207222435828
osm_cellids_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=16",4742445136,0,20000000,21414028057,1422753290,3349279070,4000414735763634,2000207222435828
