dataset,n_keys,rmi,layer1,layer2,n_models,bounds,size_in_bytes,rep,build_time,checksum
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,none,268435488,0,3803983072,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,none,268435488,1,3803150798,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,none,268435488,2,3802857646,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,gabs,268435496,0,6623439409,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,gabs,268435496,1,6623460400,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,gabs,268435496,2,6636664608,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,gind,268435504,0,6679024853,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,gind,268435504,1,6678519320,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,gind,268435504,2,6678853956,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,labs,402653216,0,7016893483,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,labs,402653216,1,7029828986,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,labs,402653216,2,7030171128,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,lind,536870944,0,7590705845,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,lind,536870944,1,7603765033,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,lind,536870944,2,7604583913,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,none,268435488,0,3827832930,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,none,268435488,1,3827395580,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,none,268435488,2,3827943781,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,gabs,268435496,0,6651151639,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,gabs,268435496,1,6651194869,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,gabs,268435496,2,6650996652,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,gind,268435504,0,6880881575,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,gind,268435504,1,6880055023,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,gind,268435504,2,6893670730,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,labs,402653216,0,7391802964,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,labs,402653216,1,7391308017,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,labs,402653216,2,7404374522,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,lind,536870944,0,7865544009,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,lind,536870944,1,7864642587,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,lind,536870944,2,7877664986,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,none,268435488,0,5910458164,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,none,268435488,1,5923300504,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,none,268435488,2,5910279851,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,gabs,268435496,0,8746078583,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,gabs,268435496,1,8745482080,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,gabs,268435496,2,8758291923,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,gind,268435504,0,8999592262,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,gind,268435504,1,9012503591,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,gind,268435504,2,9013147027,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,labs,402653216,0,9158258841,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,labs,402653216,1,9171469802,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,labs,402653216,2,9170598633,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,lind,536870944,0,9760517452,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,lind,536870944,1,9759748038,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,lind,536870944,2,9759663192,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,none,268435480,0,1264779326,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,none,268435480,1,1264111355,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,none,268435480,2,1277262776,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,gabs,268435488,0,3812022457,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,gabs,268435488,1,3825039411,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,gabs,268435488,2,3825184806,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,gind,268435496,0,3900082660,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,gind,268435496,1,3912940072,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,gind,268435496,2,3912710118,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,labs,402653208,0,4565023149,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,labs,402653208,1,4577965874,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,labs,402653208,2,4578054516,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,lind,536870936,0,4945002379,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,lind,536870936,1,4957383095,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,16777216,lind,536870936,2,4957685301,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,none,268435480,0,3336041332,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,none,268435480,1,3348517896,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,none,268435480,2,3348897992,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,gabs,268435488,0,5937035493,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,gabs,268435488,1,5963140535,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,gabs,268435488,2,5950154349,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,gind,268435496,0,5912289380,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,gind,268435496,1,5925056055,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,gind,268435496,2,5925050788,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,labs,402653208,0,6366137101,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,labs,402653208,1,6377773542,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,labs,402653208,2,6365571086,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,lind,536870936,0,6854902310,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,lind,536870936,1,6854238463,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,16777216,lind,536870936,2,6867585780,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,none,536870960,0,2266250397,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,none,536870960,1,2265804596,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,none,536870960,2,2278856641,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,gabs,536870968,0,5658617026,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,gabs,536870968,1,5657792471,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,gabs,536870968,2,5671481849,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,gind,536870976,0,5804277310,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,gind,536870976,1,5830337841,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,gind,536870976,2,5817016650,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,labs,805306416,0,6542840841,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,labs,805306416,1,6558235675,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,labs,805306416,2,6558658372,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,lind,1073741872,0,7316155672,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,lind,1073741872,1,7307636052,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,lind,1073741872,2,7328388600,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,none,536870960,0,4360816572,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,none,536870960,1,4360167245,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,none,536870960,2,4359966495,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,gabs,536870968,0,7748581026,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,gabs,536870968,1,7775196579,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,gabs,536870968,2,7762265247,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,gind,536870976,0,8078654381,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,gind,536870976,1,8077832510,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,gind,536870976,2,8091420043,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,labs,805306416,0,8286340151,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,labs,805306416,1,8286678314,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,labs,805306416,2,8286171586,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,lind,1073741872,0,9180860700,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,lind,1073741872,1,9193104999,0
osm_cellids_200M_uint64,200000000,ours,cubic_spline,linear_regression,33554432,lind,1073741872,2,9193052120,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,none,536870944,0,1937875161,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,none,536870944,1,1936961755,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,none,536870944,2,1936508914,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,gabs,536870952,0,4779155736,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,gabs,536870952,1,4779120806,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,gabs,536870952,2,4779043624,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,gind,536870960,0,5077588720,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,gind,536870960,1,5091189252,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,gind,536870960,2,5077025265,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,labs,805306400,0,5699842164,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,labs,805306400,1,5701403104,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,labs,805306400,2,5688079735,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,lind,1073741856,0,6247378115,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,lind,1073741856,1,6272535133,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_spline,33554432,lind,1073741856,2,6250458304,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,none,536870944,0,3987254071,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,none,536870944,1,3987230247,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,none,536870944,2,4000150581,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,gabs,536870952,0,6773590754,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,gabs,536870952,1,6785788734,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,gabs,536870952,2,6786147451,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,gind,536870960,0,6932438983,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,gind,536870960,1,6944835675,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,gind,536870960,2,6944304804,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,labs,805306400,0,7407802711,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,labs,805306400,1,7410005643,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,labs,805306400,2,7410139132,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,lind,1073741856,0,8096498799,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,lind,1073741856,1,8100136351,0
osm_cellids_200M_uint64,200000000,ours,linear_spline,linear_regression,33554432,lind,1073741856,2,8099670280,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,none,536870944,0,4044928187,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,none,536870944,1,4058521087,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,none,536870944,2,4044657705,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,gabs,536870952,0,6876968899,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,gabs,536870952,1,6876482201,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,gabs,536870952,2,6875748195,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,gind,536870960,0,7211105284,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,gind,536870960,1,7223760936,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,gind,536870960,2,7224474991,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,labs,805306400,0,7858194288,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,labs,805306400,1,7860158069,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,labs,805306400,2,7858872733,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,lind,1073741856,0,8421317803,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,lind,1073741856,1,8425002927,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_spline,33554432,lind,1073741856,2,8424596110,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,none,536870944,0,6097235304,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,none,536870944,1,6123898753,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,none,536870944,2,6110884640,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,gabs,536870952,0,8939091544,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,gabs,536870952,1,8952655142,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,gabs,536870952,2,8952637015,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,gind,536870960,0,10988387683,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,gind,536870960,1,9104846927,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,gind,536870960,2,9111354162,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,labs,805306400,0,9574813470,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,labs,805306400,1,9576098363,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,labs,805306400,2,9577508715,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,lind,1073741856,0,10266318399,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,lind,1073741856,1,10271639159,0
osm_cellids_200M_uint64,200000000,ours,linear_regression,linear_regression,33554432,lind,1073741856,2,10278020923,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,none,536870936,0,1458826099,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,none,536870936,1,1471782077,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,none,536870936,2,1472149661,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,gabs,536870944,0,4013026018,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,gabs,536870944,1,4025915820,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,gabs,536870944,2,4025736500,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,gind,536870952,0,4206438815,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,gind,536870952,1,4206149769,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,gind,536870952,2,4206044033,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,labs,805306392,0,5001744407,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,labs,805306392,1,4990189941,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,labs,805306392,2,5014118211,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,lind,1073741848,0,5455259394,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,lind,1073741848,1,5467326020,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_spline,33554432,lind,1073741848,2,5466678623,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,none,536870936,0,3520523629,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,none,536870936,1,3533130299,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,none,536870936,2,3533583911,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,gabs,536870944,0,6126904100,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,gabs,536870944,1,6139484870,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,gabs,536870944,2,6126536083,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,gind,536870952,0,6173165071,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,gind,536870952,1,6199866021,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,gind,536870952,2,6186926130,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,labs,805306392,0,6753427311,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,labs,805306392,1,6755960188,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,labs,805306392,2,6765969278,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,lind,1073741848,0,7324282858,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,lind,1073741848,1,7329785540,0
osm_cellids_200M_uint64,200000000,ours,radix,linear_regression,33554432,lind,1073741848,2,7339015333,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,none,1072,0,1812906371,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,none,1072,1,1825514414,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,none,1072,2,1812845102,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,gabs,1080,0,5170567497,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,gabs,1080,1,5170682151,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,gabs,1080,2,5183545445,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,gind,1088,0,5012277683,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,gind,1088,1,5038096574,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,gind,1088,2,5025078584,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,labs,1584,0,5123560238,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,labs,1584,1,5123366041,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,labs,1584,2,5123437293,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,lind,2096,0,5198915728,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,lind,2096,1,5201296048,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_spline,64,lind,2096,2,5214198769,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,none,1072,0,3976185991,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,none,1072,1,3988773657,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,none,1072,2,3989058101,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,gabs,1080,0,7334070947,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,gabs,1080,1,7346622117,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,gabs,1080,2,7346841436,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,gind,1088,0,7189038214,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,gind,1088,1,7189183397,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,gind,1088,2,7202594814,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,labs,1584,0,7238559472,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,labs,1584,1,7251473834,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,labs,1584,2,7238521106,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,lind,2096,0,7331866668,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,lind,2096,1,7359306045,0
wiki_ts_200M_uint64,200000000,ours,cubic_spline,linear_regression,64,lind,2096,2,7358974081,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,none,1056,0,1475450720,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,none,1056,1,1488141319,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,none,1056,2,1501002010,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,gabs,1064,0,4291433696,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,gabs,1064,1,4303862401,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,gabs,1064,2,4290911341,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,gind,1072,0,4176303876,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,gind,1072,1,4176224604,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,gind,1072,2,4188936055,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,labs,1568,0,4319014103,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,labs,1568,1,4331699827,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,labs,1568,2,4332063605,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,lind,2080,0,4410117647,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,lind,2080,1,4423551271,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_spline,64,lind,2080,2,4423244460,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,none,1056,0,3610911024,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,none,1056,1,3611063497,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,none,1056,2,3610778828,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,gabs,1064,0,6358509511,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,gabs,1064,1,6372581577,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,gabs,1064,2,6372714665,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,gind,1072,0,6297029101,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,gind,1072,1,6309852200,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,gind,1072,2,6309861863,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,labs,1568,0,6392447997,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,labs,1568,1,6405332276,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,labs,1568,2,6405251562,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,lind,2080,0,6508793457,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,lind,2080,1,6509317300,0
wiki_ts_200M_uint64,200000000,ours,linear_spline,linear_regression,64,lind,2080,2,6509236457,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,none,1056,0,3565211752,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,none,1056,1,3591426854,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,none,1056,2,3578600837,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,gabs,1064,0,6370209359,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,gabs,1064,1,6382885003,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,gabs,1064,2,6382662033,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,gind,1072,0,6257711805,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,gind,1072,1,6270372478,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,gind,1072,2,6258094042,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,labs,1568,0,6399793087,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,labs,1568,1,6412725696,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,labs,1568,2,6412386778,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,lind,2080,0,6504555704,0
wiki_ts_200M_uint64,200000000,ours,linear_regression,linear_spline,64,lind,2080,1,6523928204,0
